task,dataset,image,sigma255,seed,method,psnr,ssim,grad_corr,grad_mae,tv_input,tv_output,iterations,runtime,budget,removed,p,gamma,lambda,alpha,eta,accepted
synthetic_image,kodak24,kodim01,15,0,fdncnn_color,32.625192563595235,0.926977813243866,0.9844953417778015,0.01240710448473692,0.2461383044719696,0.11039301007986069,0,1.119583199999397,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,0,ectv_fdncnn,32.625192563595235,0.926977813243866,0.9844953417778015,0.01240710448473692,0.2461383044719696,0.11039301007986069,0,1.1214691999994102,0.1725764484378941,0.13574529439210892,0.8488381630355155,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim01,15,1,noisy,24.640510099586454,0.6946814656257629,0.9611103534698486,0.02210739068686962,0.2457503378391266,0.2457503378391266,0,0.0,0.0,0.0,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,ectv,25.460322329466432,0.7227749824523926,0.9634917974472046,0.02055610902607441,0.2457503378391266,0.22190645337104797,1,0.019683700000314275,0.023843897597316383,0.023843884468078613,0.8488381630355155,0.04,,,,
synthetic_image,kodak24,kodim01,15,1,ectv_fidelity,28.736494101492028,0.8116613030433655,0.9599112868309021,0.023858625441789627,0.2457503378391266,0.0731738954782486,9,0.038867600000230595,0.1725764484378941,0.172576442360878,0.8488381630355155,0.32,0.08,0.3333333333333333,,
synthetic_image,kodak24,kodim01,15,1,tv_maxiter,28.350633514241018,0.788090169429779,0.9474318623542786,0.027393396943807602,0.2457503378391266,0.06300563365221024,21,0.056302599999980885,inf,0.18274470418691635,0.8488381630355155,,,,,
synthetic_image,kodak24,kodim01,15,1,tv_fixedk_val,28.354326394357802,0.7887664437294006,0.9469034671783447,0.027535896748304367,0.2457503378391266,0.06282506138086319,40,0.10247329999947397,,0.1829252764582634,0.8488381630355155,,,,,
synthetic_image,kodak24,kodim01,15,1,tv_discrepancy,28.700482809180134,0.8095337748527527,0.9590584635734558,0.024128306657075882,0.2457503378391266,0.07223939150571823,9,0.02559789999941131,,0.17351094633340836,0.8488381630355155,,,,,
synthetic_image,kodak24,kodim01,15,1,tv_chambolle_val,27.367871111727872,0.7389025688171387,0.9330376386642456,0.03038686141371727,0.2457503378391266,0.05886773392558098,0,0.01503690000026836,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,gaussian_val,25.76774996714462,0.7238507866859436,0.8876199126243591,0.033820945769548416,0.2457503378391266,0.05943607911467552,0,0.0002184999993914971,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,median_val,23.63872123904004,0.5435585975646973,0.813088595867157,0.03997590392827988,0.2457503378391266,0.05415171757340431,0,0.0006435000013880199,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,bilateral_val,28.25304038472353,0.8197095990180969,0.9598013758659363,0.02215414121747017,0.2457503378391266,0.11030326783657074,0,0.1230532999998104,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,pm_diff_val,27.07847580701035,0.73460453748703,0.9292661547660828,0.029610224068164825,0.2457503378391266,0.060228437185287476,5,0.005814500000269618,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,wavelet_bayes,28.02723680373361,0.7976241111755371,0.9669904112815857,0.018733100965619087,0.2457503378391266,0.13514111936092377,0,0.003161700000418932,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,nlm,28.990909058073953,0.7974832653999329,0.9452565908432007,0.023329958319664,0.2457503378391266,0.08934985846281052,0,0.03491829999984475,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,bm3d,32.454849645308876,0.9237866997718811,0.9839434623718262,0.012699149549007416,0.2457503378391266,0.110956571996212,0,1.23458810000011,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,fdncnn_color,32.65758851770441,0.926424503326416,0.984653651714325,0.012347886338829994,0.2457503378391266,0.1101144403219223,0,1.1184213000015006,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,1,ectv_fdncnn,32.65758851770441,0.926424503326416,0.984653651714325,0.012347886338829994,0.2457503378391266,0.1101144403219223,0,1.1207194000016898,0.1725764484378941,0.13563589751720428,0.8488381630355155,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim01,15,2,noisy,24.6319646649822,0.6944470405578613,0.9609683752059937,0.022060386836528778,0.24614545702934265,0.24614545702934265,0,0.0,0.0,0.0,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,ectv,25.450170409889065,0.7224225997924805,0.9633280634880066,0.02050822600722313,0.24614545702934265,0.22230157256126404,1,0.01945969999906083,0.023843897597316383,0.023843884468078613,0.8488381630355155,0.04,,,,
synthetic_image,kodak24,kodim01,15,2,ectv_fidelity,28.75167789198532,0.8119122385978699,0.9598687887191772,0.02386944741010666,0.24614545702934265,0.07356901466846466,9,0.03736930000013672,0.1725764484378941,0.172576442360878,0.8488381630355155,0.32,0.08,0.3333333333333333,,
synthetic_image,kodak24,kodim01,15,2,tv_maxiter,28.339127665991953,0.7867078185081482,0.9468236565589905,0.027576599270105362,0.24614545702934265,0.06282078474760056,21,0.054018400000131805,inf,0.1833246722817421,0.8488381630355155,,,,,
synthetic_image,kodak24,kodim01,15,2,tv_fixedk_val,28.34434733165377,0.7875821590423584,0.9463320970535278,0.027725134044885635,0.24614545702934265,0.06265950202941895,40,0.10122700000101759,,0.1834859549999237,0.8488381630355155,,,,,
synthetic_image,kodak24,kodim01,15,2,tv_discrepancy,28.693310881595686,0.808483362197876,0.9584898352622986,0.024305230006575584,0.24614545702934265,0.07200588285923004,9,0.02672089999941818,,0.1741395741701126,0.8488381630355155,,,,,
synthetic_image,kodak24,kodim01,15,2,tv_chambolle_val,27.363615959450662,0.7377384305000305,0.9324470162391663,0.030613381415605545,0.24614545702934265,0.058615583926439285,0,0.014864500000840053,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,gaussian_val,25.76306676134511,0.7236719727516174,0.8874318599700928,0.03388427197933197,0.24614545702934265,0.05934162065386772,0,0.00025889999960782006,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,median_val,23.613737762672567,0.5438440442085266,0.8118411898612976,0.0400475412607193,0.24614545702934265,0.05437064543366432,0,0.0006064999997761333,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,bilateral_val,28.23240609752122,0.8174972534179688,0.9591577053070068,0.022404350340366364,0.24614545702934265,0.11080987006425858,0,0.11853719999999157,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,pm_diff_val,27.076468523699738,0.733950674533844,0.9289328455924988,0.029759474098682404,0.24614545702934265,0.060158468782901764,5,0.004649400001653703,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,wavelet_bayes,28.05237276928368,0.7985723614692688,0.9660791158676147,0.01894223317503929,0.24614545702934265,0.1342477798461914,0,0.0028811000011046417,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,nlm,28.884183999710636,0.7905798554420471,0.9427750706672668,0.023898210376501083,0.24614545702934265,0.08800762891769409,0,0.0369382000008045,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,bm3d,32.399932342995584,0.9229710698127747,0.9833732843399048,0.012852300889790058,0.24614545702934265,0.1104840412735939,0,1.2465969000004407,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,fdncnn_color,32.63232075270062,0.9263409972190857,0.9844518899917603,0.012410001829266548,0.24614545702934265,0.10982678830623627,0,1.2043498000002728,,,0.0,,,,,
synthetic_image,kodak24,kodim01,15,2,ectv_fdncnn,32.63232075270062,0.9263409972190857,0.9844518899917603,0.012410001829266548,0.24614545702934265,0.10982678830623627,0,1.2070454999993672,0.1725764484378941,0.13631866872310638,0.8488381630355155,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim01,25,0,noisy,20.23713313567132,0.4939862787723541,0.9113965630531311,0.03787511959671974,0.35744088888168335,0.35744088888168335,0,0.0,0.0,0.0,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,ectv,24.892743233302497,0.6790016293525696,0.9384204149246216,0.025057828053832054,0.35744088888168335,0.16965363919734955,5,0.02908489999936137,0.18778726146140717,0.1877872496843338,0.6839397205857212,0.04,,,,
synthetic_image,kodak24,kodim01,25,0,ectv_fidelity,26.52643365977946,0.7054061889648438,0.9170085787773132,0.032591238617897034,0.35744088888168335,0.05994826927781105,80,0.21295930000087537,0.33330865074633204,0.2974926196038723,0.6839397205857212,0.32,0.12,0.3333333333333333,,
synthetic_image,kodak24,kodim01,25,0,tv_maxiter,26.5789021197073,0.7394172549247742,0.9445927739143372,0.024831779301166534,0.35744088888168335,0.10802458971738815,22,0.06308820000049309,inf,0.2494162991642952,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,0,tv_fixedk_val,26.595205548435512,0.7396564483642578,0.9444938898086548,0.024905402213335037,0.35744088888168335,0.10756459087133408,40,0.11140210000121442,,0.24987629801034927,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,0,tv_discrepancy,26.5789021197073,0.7394172549247742,0.9445927739143372,0.024831779301166534,0.35744088888168335,0.10802458971738815,22,0.06239120000100229,,0.2494162991642952,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,0,tv_chambolle_val,25.456563900855983,0.6339430212974548,0.8832712769508362,0.03747881203889847,0.35744088888168335,0.049782492220401764,0,0.017106799999965006,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,gaussian_val,25.00627549582201,0.6715804934501648,0.8745632171630859,0.03434044495224953,0.35744088888168335,0.07009968906641006,0,0.0002736999995249789,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,median_val,23.13255145347165,0.5017704367637634,0.7902601957321167,0.04166486859321594,0.35744088888168335,0.06491530686616898,0,0.0005738000018027378,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,bilateral_val,24.81695619846311,0.6690459251403809,0.919175386428833,0.031279612332582474,0.35744088888168335,0.11554720252752304,0,0.12406779999946593,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,pm_diff_val,25.255596573656696,0.6603620052337646,0.8883386850357056,0.0351400300860405,0.35744088888168335,0.05908220261335373,5,0.006306299999778275,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,wavelet_bayes,25.41725924904206,0.6689584851264954,0.9169555306434631,0.028633907437324524,0.35744088888168335,0.11429841071367264,0,0.003099600000496139,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,nlm,26.44516491132515,0.6677842140197754,0.894479513168335,0.032903820276260376,0.35744088888168335,0.072966568171978,0,0.03904080000029353,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,bm3d,29.686574004663896,0.857281506061554,0.9643997550010681,0.018456732854247093,0.35744088888168335,0.09691261500120163,0,1.2866025999992416,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,fdncnn_color,29.98426532598494,0.8668355345726013,0.9678882360458374,0.01750427484512329,0.35744088888168335,0.09993954747915268,0,1.1472281999995175,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,0,ectv_fdncnn,29.98426532598494,0.8668355345726013,0.9678882360458374,0.01750427484512329,0.35744088888168335,0.09993954747915268,0,1.149445499999274,0.33330865074633204,0.25750134140253067,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim01,25,1,noisy,20.25682297874962,0.4952720105648041,0.9096449613571167,0.03784273564815521,0.3568364083766937,0.3568364083766937,0,0.0,0.0,0.0,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,ectv,24.912386757106788,0.6807820796966553,0.9371382594108582,0.02528863213956356,0.3568364083766937,0.16904915869235992,5,0.029790599999614642,0.18778726146140717,0.1877872496843338,0.6839397205857212,0.04,,,,
synthetic_image,kodak24,kodim01,25,1,ectv_fidelity,26.524578044473813,0.7085564732551575,0.9170764088630676,0.032460179179906845,0.3568364083766937,0.05970742926001549,80,0.20406569999977364,0.33330865074633204,0.29712897911667824,0.6839397205857212,0.32,0.12,0.3333333333333333,,
synthetic_image,kodak24,kodim01,25,1,tv_maxiter,26.595741137546433,0.7419516444206238,0.9443261623382568,0.02484826371073723,0.3568364083766937,0.10754792392253876,22,0.05829689999882248,inf,0.24928848445415497,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,1,tv_fixedk_val,26.61157923167581,0.7421925663948059,0.9442287087440491,0.024920731782913208,0.3568364083766937,0.10710106045007706,40,0.10330470000008063,,0.24973534792661667,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,1,tv_discrepancy,26.595741137546433,0.7419516444206238,0.9443261623382568,0.02484826371073723,0.3568364083766937,0.10754792392253876,22,0.060541599999851314,,0.24928848445415497,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,1,tv_chambolle_val,25.436138858730793,0.6356176733970642,0.8836592435836792,0.037231363356113434,0.3568364083766937,0.049735743552446365,0,0.016330700000253273,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,gaussian_val,25.025992906050774,0.6726592183113098,0.8733096122741699,0.03437783196568489,0.3568364083766937,0.07012149691581726,0,0.000265800001216121,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,median_val,23.177484751379534,0.5026313662528992,0.7915812730789185,0.04158597066998482,0.3568364083766937,0.06453341990709305,0,0.0005821000013384037,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,bilateral_val,24.776448914657326,0.6712533831596375,0.9209986329078674,0.03156271576881409,0.3568364083766937,0.11473439633846283,0,0.126822500000344,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,pm_diff_val,25.236137287915057,0.6611156463623047,0.8865252733230591,0.035175252705812454,0.3568364083766937,0.05890811234712601,5,0.005146900000909227,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,wavelet_bayes,25.439738047224335,0.6709892749786377,0.9179307222366333,0.028480468317866325,0.3568364083766937,0.11358873546123505,0,0.003515000000334112,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,nlm,26.48079645466928,0.6721386909484863,0.8975763916969299,0.03286423534154892,0.3568364083766937,0.07237674295902252,0,0.04435349999948812,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,bm3d,29.806674660753657,0.8608531951904297,0.9657202363014221,0.018179139122366905,0.3568364083766937,0.09726262092590332,0,1.3123811000004935,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,fdncnn_color,30.110882507396482,0.8703473210334778,0.96940678358078,0.017184171825647354,0.3568364083766937,0.10059253871440887,0,1.1609758000013244,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,1,ectv_fdncnn,30.110882507396482,0.8703473210334778,0.96940678358078,0.017184171825647354,0.3568364083766937,0.10059253871440887,0,1.1628819000015937,0.33330865074633204,0.25624386966228485,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim01,25,2,noisy,20.25348594829878,0.49493658542633057,0.9094887971878052,0.03775812312960625,0.3575138747692108,0.3575138747692108,0,0.0,0.0,0.0,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,ectv,24.901222666114272,0.6798730492591858,0.9366532564163208,0.025239456444978714,0.3575138747692108,0.16972662508487701,5,0.03255210000133957,0.18778726146140717,0.1877872496843338,0.6839397205857212,0.04,,,,
synthetic_image,kodak24,kodim01,25,2,ectv_fidelity,26.50174911746488,0.7059952616691589,0.9151506423950195,0.032844532281160355,0.3575138747692108,0.05930120497941971,80,0.20703859999957785,0.33330865074633204,0.2982126697897911,0.6839397205857212,0.32,0.12,0.3333333333333333,,
synthetic_image,kodak24,kodim01,25,2,tv_maxiter,26.598334069617348,0.7407668232917786,0.9433711171150208,0.025070935487747192,0.3575138747692108,0.10714089125394821,22,0.05816430000049877,inf,0.2503729835152626,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,2,tv_fixedk_val,26.613509360586335,0.7409232258796692,0.9432793855667114,0.02514747716486454,0.3575138747692108,0.10668855905532837,40,0.10516510000161361,,0.25082531571388245,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,2,tv_discrepancy,26.598334069617348,0.7407668232917786,0.9433711171150208,0.025070935487747192,0.3575138747692108,0.10714089125394821,22,0.060052599999835365,,0.2503729835152626,0.6839397205857212,,,,,
synthetic_image,kodak24,kodim01,25,2,tv_chambolle_val,25.42668501330146,0.6340479850769043,0.8809072971343994,0.037651631981134415,0.3575138747692108,0.04936143383383751,0,0.016283900000416907,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,gaussian_val,25.020541516283586,0.6725378036499023,0.8731883764266968,0.03447924554347992,0.3575138747692108,0.06987594813108444,0,0.00037789999987580813,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,median_val,23.157857058698998,0.5030071139335632,0.788783848285675,0.04182804003357887,0.3575138747692108,0.06487159430980682,0,0.0006573999999091029,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,bilateral_val,24.761406153437765,0.6686725616455078,0.9182572364807129,0.03169660270214081,0.3575138747692108,0.11576834321022034,0,0.12577880000026198,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,pm_diff_val,25.23693037588948,0.6609432101249695,0.8848488926887512,0.03536568582057953,0.3575138747692108,0.058764420449733734,5,0.005235900000116089,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,wavelet_bayes,25.422431502601214,0.6689929962158203,0.9133544564247131,0.029089821502566338,0.3575138747692108,0.11106538027524948,0,0.00283560000025318,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,nlm,26.42200586554768,0.6661791801452637,0.894364058971405,0.03339480236172676,0.3575138747692108,0.07141169160604477,0,0.038473399999929825,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,bm3d,29.713522846556746,0.8579642176628113,0.9642451405525208,0.018466608598828316,0.3575138747692108,0.0960221067070961,0,1.3372990999996546,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,fdncnn_color,30.047015330573053,0.8679553866386414,0.9684588313102722,0.017383717000484467,0.3575138747692108,0.0997084453701973,0,1.1554617999991024,,,0.0,,,,,
synthetic_image,kodak24,kodim01,25,2,ectv_fdncnn,30.047015330573053,0.8679553866386414,0.9684588313102722,0.017383717000484467,0.3575138747692108,0.0997084453701973,0,1.1582527999999002,0.33330865074633204,0.2578054293990135,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim01,50,0,noisy,14.532959899710963,0.2415940761566162,0.8003841042518616,0.07766243815422058,0.6371269822120667,0.6371269822120667,0,0.0,0.0,0.0,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,ectv,18.93098645739249,0.38877198100090027,0.8366613984107971,0.04748918116092682,0.6371269822120667,0.3209947645664215,27,0.0753590999993321,0.3333333333333333,0.31613221764564514,0.5091578194443671,0.04,,,,
synthetic_image,kodak24,kodim01,50,0,ectv_fidelity,23.798377723425126,0.5416063666343689,0.822223961353302,0.04359221085906029,0.6371269822120667,0.04141784831881523,80,0.21307059999890043,0.75,0.5957091338932514,0.5091578194443671,0.32,0.25,0.75,,
synthetic_image,kodak24,kodim01,50,0,tv_maxiter,18.93098645739249,0.38877198100090027,0.8366613984107971,0.04748918116092682,0.6371269822120667,0.3209947645664215,27,0.07306880000032834,inf,0.31613221764564514,0.5091578194443671,,,,,
synthetic_image,kodak24,kodim01,50,0,tv_fixedk_val,18.943906780195864,0.389200359582901,0.8367926478385925,0.04740476235747337,0.6371269822120667,0.3203980326652527,40,0.1055095000010624,,0.31672894954681396,0.5091578194443671,,,,,
synthetic_image,kodak24,kodim01,50,0,tv_discrepancy,18.93098645739249,0.38877198100090027,0.8366613984107971,0.04748918116092682,0.6371269822120667,0.3209947645664215,27,0.07516150000083144,,0.31613221764564514,0.5091578194443671,,,,,
synthetic_image,kodak24,kodim01,50,0,tv_chambolle_val,23.268778478101375,0.5041090250015259,0.8034613728523254,0.04480772837996483,0.6371269822120667,0.040917932987213135,0,0.016214599998420454,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,gaussian_val,22.658106912374905,0.5264937877655029,0.8248329758644104,0.03775561973452568,0.6371269822120667,0.10016609728336334,0,0.00026049999905808363,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,median_val,21.624791604511092,0.400467187166214,0.7294526100158691,0.044183045625686646,0.6371269822120667,0.09665917605161667,0,0.0005832000006193994,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,bilateral_val,20.90938835310621,0.43355393409729004,0.7933310866355896,0.04213285073637962,0.6371269822120667,0.13688887655735016,0,0.12305240000023332,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,pm_diff_val,23.066444981020684,0.5351473689079285,0.8250926733016968,0.0384816899895668,0.6371269822120667,0.0746285542845726,5,0.006691000000500935,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,wavelet_bayes,22.44994710036648,0.4504120349884033,0.7158603668212891,0.04583395645022392,0.6371269822120667,0.053707268089056015,0,0.002979500000947155,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,nlm,23.306567906314363,0.49163326621055603,0.847135603427887,0.04426608234643936,0.6371269822120667,0.06475497782230377,0,0.04123290000097768,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,bm3d,26.44508735818976,0.7106741070747375,0.9123317003250122,0.028934791684150696,0.6371269822120667,0.07091718912124634,0,1.2911968000007619,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,fdncnn_color,26.617347936844503,0.7219483256340027,0.9205530881881714,0.027660375460982323,0.6371269822120667,0.07310782372951508,0,1.1573391999991145,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,0,ectv_fdncnn,26.617347936844503,0.7219483256340027,0.9205530881881714,0.027660375460982323,0.6371269822120667,0.07310782372951508,0,1.1597871999983909,0.75,0.5640191584825516,0.5091578194443671,0.32,,0.75,1.0,1.0
synthetic_image,kodak24,kodim01,50,1,noisy,14.552911526800987,0.24275100231170654,0.7963671684265137,0.07728584110736847,0.6360216736793518,0.6360216736793518,0,0.0,0.0,0.0,0.0,,,,,
synthetic_image,kodak24,kodim01,50,1,ectv,18.96311316073851,0.39165768027305603,0.8329504132270813,0.04768907651305199,0.6360216736793518,0.31969794631004333,27,0.07341180000003078,0.3333333333333333,0.31632372736930847,0.5091578194443671,0.04,,,,
synthetic_image,kodak24,kodim01,50,1,ectv_fidelity,23.769898454740375,0.5437698364257812,0.8191971778869629,0.0434378907084465,0.6360216736793518,0.040952786803245544,80,0.2120875000000524,0.75,0.5950688868761063,0.5091578194443671,0.32,0.25,0.75,,
synthetic_image,kodak24,kodim01,50,1,tv_maxiter,18.96311316073851,0.39165768027305603,0.8329504132270813,0.04768907651305199,0.6360216736793518,0.31969794631004333,27,0.07330720000027213,inf,0.31632372736930847,0.5091578194443671,,,,,
synthetic_image,kodak24,kodim01,50,1,tv_fixedk_val,18.976055352884057,0.3920912742614746,0.8330864906311035,0.047604821622371674,0.6360216736793518,0.3191013038158417,40,0.10585589999936929,,0.31692036986351013,0.5091578194443671,,,,,
synthetic_image,kodak24,kodim01,50,1,tv_discrepancy,18.96311316073851,0.39165768027305603,0.8329504132270813,0.04768907651305199,0.6360216736793518,0.31969794631004333,27,0.07382680000046093,,0.31632372736930847,0.5091578194443671,,,,,
synthetic_image,kodak24,kodim01,50,1,tv_chambolle_val,23.254270047964,0.5065963268280029,0.8014240860939026,0.044664569199085236,0.6360216736793518,0.0410592295229435,0,0.015982299999450333,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,1,gaussian_val,22.69298141329388,0.5295779705047607,0.8238018751144409,0.03772662580013275,0.6360216736793518,0.10003155469894409,0,0.00028340000062598847,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,1,median_val,21.678333880933387,0.4026065766811371,0.734369158744812,0.04391904175281525,0.6360216736793518,0.0963655412197113,0,0.0006475000009231735,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,1,bilateral_val,20.852067124850645,0.4350106716156006,0.7888157367706299,0.04260542616248131,0.6360216736793518,0.13608331978321075,0,0.12370329999976093,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,1,pm_diff_val,23.08114698236473,0.5382347106933594,0.8244283199310303,0.03841257840394974,0.6360216736793518,0.07446843385696411,5,0.005291800000122748,,,0.0,,,,,
synthetic_image,kodak24,kodim01,50,1,wavelet_bayes,22.406545166108266,0.4506181478500366,0.7062098383903503,0.04607345908880234,0.6360216736793518,0.05233389139175415,0,0.002918399999543908,,,0.0,,,,,
